sentence1,sentence2,label
《人类之子》的介绍,人类之子的最新作品,0
《人类之子》的介绍,人类之子的同类推荐,0
《计算中的上帝》什么时候出版的,计算中的上帝的出版日期,1
《计算中的上帝》什么时候出版的,计算中的上帝的代表作品,0
《计算中的上帝》什么时候出版的,计算中的上帝的作者,0
《计算中的上帝》什么时候出版的,计算中的上帝的同类推荐,0
《计算中的上帝》什么时候出版的,计算中的上帝的豆瓣id,0
《献给阿尔吉侬的花束》的简介,献给阿尔吉侬的花束的介绍,1
《献给阿尔吉侬的花束》的简介,献给阿尔吉侬的花束的作者,0
《献给阿尔吉侬的花束》的简介,献给阿尔吉侬的花束的同类推荐,0
《献给阿尔吉侬的花束》的简介,献给阿尔吉侬的花束的豆瓣id,0
《献给阿尔吉侬的花束》的简介,献给阿尔吉侬的花束的ISBN,0
《新中国》的出版时间,新中国的出版日期,1
《新中国》的出版时间,新中国的作者,0
《新中国》的出版时间,新中国的代表作品,0
《新中国》的出版时间,新中国的最新作品,0
《新中国》的出版时间,新中国的同类推荐,0
《神秘博士：12位博士，12个故事》的简介,神秘博士：12位博士，12个故事的介绍,1
《神秘博士：12位博士，12个故事》的简介,神秘博士：12位博士，12个故事的最新作品,0
《神秘博士：12位博士，12个故事》的简介,神秘博士：12位博士，12个故事的作者,0
《神秘博士：12位博士，12个故事》的简介,神秘博士：12位博士，12个故事的同类推荐,0
《神秘博士：12位博士，12个故事》的简介,神秘博士：12位博士，12个故事的豆瓣id,0
《一日长于百年》的作者还创作了哪些书,一日长于百年的作者的作者,1
《一日长于百年》的作者还创作了哪些书,一日长于百年的代表作品,0
《一日长于百年》的作者还创作了哪些书,一日长于百年的作者,0
《一日长于百年》的作者还创作了哪些书,一日长于百年的同类推荐,0
《一日长于百年》的作者还创作了哪些书,一日长于百年的豆瓣id,0
《帕迪多街車站》的简介,帕迪多街車站的介绍,1
《帕迪多街車站》的简介,帕迪多街車站的作者,0
《帕迪多街車站》的简介,帕迪多街車站的同类推荐,0
《帕迪多街車站》的简介,帕迪多街車站的豆瓣id,0
《帕迪多街車站》的简介,帕迪多街車站的ISBN,0
《玩具修理者》的网址是？,玩具修理者的网址,1
《玩具修理者》的网址是？,玩具修理者的作者,0
《玩具修理者》的网址是？,玩具修理者的同类推荐,0
《玩具修理者》的网址是？,玩具修理者的豆瓣id,0
《玩具修理者》的网址是？,玩具修理者的ISBN,0
《平面国》大概讲了什么,平面国的介绍,1
《平面国》大概讲了什么,平面国的最新作品,0
《平面国》大概讲了什么,平面国的作者,0
《平面国》大概讲了什么,平面国的同类推荐,0
《平面国》大概讲了什么,平面国的豆瓣id,0
《降临》是谁写的呢,降临的作者,1
《降临》是谁写的呢,降临的同类推荐,0
《降临》是谁写的呢,降临的豆瓣id,0
《降临》是谁写的呢,降临的ISBN,0
《降临》是谁写的呢,降临的出版日期,0
《小兵传奇（1）・银河禁锢》的出版日期,小兵传奇（1）・银河禁锢的出版日期,1
《小兵传奇（1）・银河禁锢》的出版日期,小兵传奇（1）・银河禁锢的作者,0
《小兵传奇（1）・银河禁锢》的出版日期,小兵传奇（1）・银河禁锢的代表作品,0
《小兵传奇（1）・银河禁锢》的出版日期,小兵传奇（1）・银河禁锢的同类推荐,0
《小兵传奇（1）・银河禁锢》的出版日期,小兵传奇（1）・银河禁锢的豆瓣id,0
《爱因斯坦的梦》的豆瓣评分,爱因斯坦的梦的评分,1
《爱因斯坦的梦》的豆瓣评分,爱因斯坦的梦的作者,0
《爱因斯坦的梦》的豆瓣评分,爱因斯坦的梦的代表作品,0
《爱因斯坦的梦》的豆瓣评分,爱因斯坦的梦的最新作品,0
《爱因斯坦的梦》的豆瓣评分,爱因斯坦的梦的同类推荐,0
有哪些和《零伯爵》类似的书呢,零伯爵的同类推荐,1
有哪些和《零伯爵》类似的书呢,零伯爵的作者,0
有哪些和《零伯爵》类似的书呢,零伯爵的代表作品,0
有哪些和《零伯爵》类似的书呢,零伯爵的最新作品,0
有哪些和《零伯爵》类似的书呢,零伯爵的豆瓣id,0
写了《双星》的人还创作了哪些书？,双星的作者的作者,1
写了《双星》的人还创作了哪些书？,双星的作者,0
写了《双星》的人还创作了哪些书？,双星的同类推荐,0
写了《双星》的人还创作了哪些书？,双星的豆瓣id,0
写了《双星》的人还创作了哪些书？,双星的ISBN,0
《GANTZ殺戮都市(02)》的评分人数,GANTZ殺戮都市(02)的评分人数,1
《GANTZ殺戮都市(02)》的评分人数,GANTZ殺戮都市(02)的作者,0
《GANTZ殺戮都市(02)》的评分人数,GANTZ殺戮都市(02)的同类推荐,0
《GANTZ殺戮都市(02)》的评分人数,GANTZ殺戮都市(02)的豆瓣id,0
《GANTZ殺戮都市(02)》的评分人数,GANTZ殺戮都市(02)的ISBN,0
与《永世》同属于一个作者的其他书,永世的作者的作者,1
与《永世》同属于一个作者的其他书,永世的作者,0
与《永世》同属于一个作者的其他书,永世的代表作品,0
与《永世》同属于一个作者的其他书,永世的最新作品,0
与《永世》同属于一个作者的其他书,永世的同类推荐,0
《神秘博士：12位博士，12个故事》原称,神秘博士：12位博士，12个故事的原名,1
《神秘博士：12位博士，12个故事》原称,神秘博士：12位博士，12个故事的最新作品,0
《神秘博士：12位博士，12个故事》原称,神秘博士：12位博士，12个故事的作者,0
《神秘博士：12位博士，12个故事》原称,神秘博士：12位博士，12个故事的同类推荐,0
《神秘博士：12位博士，12个故事》原称,神秘博士：12位博士，12个故事的豆瓣id,0
《仿生人会梦见电子羊吗？》的同类推荐,仿生人会梦见电子羊吗？的同类推荐,1
《仿生人会梦见电子羊吗？》的同类推荐,仿生人会梦见电子羊吗？的代表作品,0
《仿生人会梦见电子羊吗？》的同类推荐,仿生人会梦见电子羊吗？的作者,0
《仿生人会梦见电子羊吗？》的同类推荐,仿生人会梦见电子羊吗？的豆瓣id,0
《仿生人会梦见电子羊吗？》的同类推荐,仿生人会梦见电子羊吗？的ISBN,0
《假面山庄》的介绍,假面山庄的介绍,1
《假面山庄》的介绍,假面山庄的作者,0
《假面山庄》的介绍,假面山庄的同类推荐,0
《假面山庄》的介绍,假面山庄的豆瓣id,0
《假面山庄》的介绍,假面山庄的ISBN,0
《The Windup Girl》的Id是？,The Windup Girl的豆瓣id,1
《The Windup Girl》的Id是？,The Windup Girl的作者,0
《The Windup Girl》的Id是？,The Windup Girl的同类推荐,0
《The Windup Girl》的Id是？,The Windup Girl的ISBN,0
《The Windup Girl》的Id是？,The Windup Girl的出版日期,0
《海伯利安四部曲》的评分,海伯利安四部曲的评分,1
《海伯利安四部曲》的评分,海伯利安四部曲的作者,0
《海伯利安四部曲》的评分,海伯利安四部曲的最新作品,0
《海伯利安四部曲》的评分,海伯利安四部曲的同类推荐,0
《海伯利安四部曲》的评分,海伯利安四部曲的豆瓣id,0
《爱因斯坦的梦》在哪可以看评分,爱因斯坦的梦的网址,1
《爱因斯坦的梦》在哪可以看评分,爱因斯坦的梦的作者,0
《爱因斯坦的梦》在哪可以看评分,爱因斯坦的梦的代表作品,0
《爱因斯坦的梦》在哪可以看评分,爱因斯坦的梦的最新作品,0
《爱因斯坦的梦》在哪可以看评分,爱因斯坦的梦的同类推荐,0
《计算中的上帝》是谁写的呢,计算中的上帝的作者,1
《计算中的上帝》是谁写的呢,计算中的上帝的代表作品,0
《计算中的上帝》是谁写的呢,计算中的上帝的同类推荐,0
《计算中的上帝》是谁写的呢,计算中的上帝的豆瓣id,0
《计算中的上帝》是谁写的呢,计算中的上帝的ISBN,0
《被毁灭的人》同类好书,被毁灭的人的同类推荐,1
《被毁灭的人》同类好书,被毁灭的人的作者,0
《被毁灭的人》同类好书,被毁灭的人的豆瓣id,0
《被毁灭的人》同类好书,被毁灭的人的ISBN,0
《被毁灭的人》同类好书,被毁灭的人的出版日期,0
《降临》有多少人打分,降临的评分人数,1
《降临》有多少人打分,降临的作者,0
《降临》有多少人打分,降临的同类推荐,0
《降临》有多少人打分,降临的豆瓣id,0
《降临》有多少人打分,降临的ISBN,0
《沙丘之子》的属性,沙丘之子的标签,1
《沙丘之子》的属性,沙丘之子的作者,0
《沙丘之子》的属性,沙丘之子的代表作品,0
《沙丘之子》的属性,沙丘之子的最新作品,0
《沙丘之子》的属性,沙丘之子的同类推荐,0
写了《光逝》的人还创作了哪些书？,光逝的作者的作者,1
写了《光逝》的人还创作了哪些书？,光逝的作者,0
写了《光逝》的人还创作了哪些书？,光逝的同类推荐,0
写了《光逝》的人还创作了哪些书？,光逝的豆瓣id,0
写了《光逝》的人还创作了哪些书？,光逝的ISBN,0
谁创作了《小兵传奇（1）・银河禁锢》,小兵传奇（1）・银河禁锢的作者,1
谁创作了《小兵传奇（1）・银河禁锢》,小兵传奇（1）・银河禁锢的代表作品,0
谁创作了《小兵传奇（1）・银河禁锢》,小兵传奇（1）・银河禁锢的同类推荐,0
谁创作了《小兵传奇（1）・银河禁锢》,小兵传奇（1）・银河禁锢的豆瓣id,0
谁创作了《小兵传奇（1）・银河禁锢》,小兵传奇（1）・银河禁锢的ISBN,0
《花冠病毒》的tag,花冠病毒的标签,1
《花冠病毒》的tag,花冠病毒的作者,0
《花冠病毒》的tag,花冠病毒的同类推荐,0
《花冠病毒》的tag,花冠病毒的豆瓣id,0
《花冠病毒》的tag,花冠病毒的ISBN,0
《人类之子》在豆瓣上几分？,人类之子的评分,1
《人类之子》在豆瓣上几分？,人类之子的作者,0
《人类之子》在豆瓣上几分？,人类之子的代表作品,0
《人类之子》在豆瓣上几分？,人类之子的最新作品,0
《人类之子》在豆瓣上几分？,人类之子的同类推荐,0
《被毁灭的人》原来的名字,被毁灭的人的原名,1
《被毁灭的人》原来的名字,被毁灭的人的作者,0
《被毁灭的人》原来的名字,被毁灭的人的同类推荐,0
《被毁灭的人》原来的名字,被毁灭的人的豆瓣id,0
《被毁灭的人》原来的名字,被毁灭的人的ISBN,0
《一日长于百年》的ISBN,一日长于百年的ISBN,1
《一日长于百年》的ISBN,一日长于百年的代表作品,0
《一日长于百年》的ISBN,一日长于百年的作者,0
《一日长于百年》的ISBN,一日长于百年的同类推荐,0
《一日长于百年》的ISBN,一日长于百年的豆瓣id,0
《雪崩》在豆瓣上几分？,雪崩的评分,1
《雪崩》在豆瓣上几分？,雪崩的作者,0
《雪崩》在豆瓣上几分？,雪崩的同类推荐,0
《雪崩》在豆瓣上几分？,雪崩的豆瓣id,0
《雪崩》在豆瓣上几分？,雪崩的ISBN,0
《帕迪多街車站》在豆瓣上几分？,帕迪多街車站的评分,1
《帕迪多街車站》在豆瓣上几分？,帕迪多街車站的作者,0
《帕迪多街車站》在豆瓣上几分？,帕迪多街車站的同类推荐,0
《帕迪多街車站》在豆瓣上几分？,帕迪多街車站的豆瓣id,0
《帕迪多街車站》在豆瓣上几分？,帕迪多街車站的ISBN,0
《Blindsight》的评分,Blindsight的评分,1
《Blindsight》的评分,Blindsight的作者,0
《Blindsight》的评分,Blindsight的同类推荐,0
《Blindsight》的评分,Blindsight的豆瓣id,0
《Blindsight》的评分,Blindsight的ISBN,0
《零伯爵》的小标题,零伯爵的副标题,1
《零伯爵》的小标题,零伯爵的作者,0
《零伯爵》的小标题,零伯爵的代表作品,0
《零伯爵》的小标题,零伯爵的最新作品,0
《零伯爵》的小标题,零伯爵的同类推荐,0
有哪些和《GANTZ殺戮都市(02)》相似的作品呢,GANTZ殺戮都市(02)的同类推荐,1
有哪些和《GANTZ殺戮都市(02)》相似的作品呢,GANTZ殺戮都市(02)的作者,0
有哪些和《GANTZ殺戮都市(02)》相似的作品呢,GANTZ殺戮都市(02)的豆瓣id,0
有哪些和《GANTZ殺戮都市(02)》相似的作品呢,GANTZ殺戮都市(02)的ISBN,0
有哪些和《GANTZ殺戮都市(02)》相似的作品呢,GANTZ殺戮都市(02)的出版日期,0
《美妙的新世界》原来的名字,美妙的新世界的原名,1
《美妙的新世界》原来的名字,美妙的新世界的作者,0
《美妙的新世界》原来的名字,美妙的新世界的同类推荐,0
《美妙的新世界》原来的名字,美妙的新世界的豆瓣id,0
《美妙的新世界》原来的名字,美妙的新世界的ISBN,0
《Superman: Red Son》的标签,Superman: Red Son的标签,1
《Superman: Red Son》的标签,Superman: Red Son的作者,0
《Superman: Red Son》的标签,Superman: Red Son的代表作品,0
《Superman: Red Son》的标签,Superman: Red Son的同类推荐,0
《Superman: Red Son》的标签,Superman: Red Son的豆瓣id,0
谁写了《沙丘之子》,沙丘之子的作者,1
谁写了《沙丘之子》,沙丘之子的代表作品,0
